row_id	product_url	product_name	varian	relative_time	reviewer	review_text				
6866	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-fit3	Samsung Galaxy Fit3 - Smartwatch	Varian: Silver	8 bulan lalu	H***a	All Good Condition 👍🏻👍🏻				
6867	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Light Violet	8 bulan lalu	David	Barang sampai, HP terbaik di harganya sangat rwkomendasi				
6868	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Green	8 bulan lalu	ayik	so far so good garansi resmi				
6869	https://www.tokopedia.com/samsung-official-store/samsung-mesin-cuci-9kg-dengan-ecobubble-dan-ai-control-ww90t504dtt-se	Samsung - 9Kg Mesin Cuci - dengan Ecobubble dan AI Control - WW90T504DTT/SE	Varian: White.	8 bulan lalu	J***r	Kualitas pengerjaan: Baik Kapasitas: 9 Kg Desain: Elegan Pengantaran Standar 5 hari, Dikemas dengan Bubble Wrap, Produk tetap aman karena banyak sterofoam. Percobaan penc...				
6870	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Black	8 bulan lalu	P***p	reall keren barang sesuai, aman dan selamat				
6871	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif3340068negatif8797	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black	8 bulan lalu	H***v	Blm d cb				
6872	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	8 bulan lalu	C***v	good produc i lovee				
6873	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-8-256gb-upgrade-dari-8-negatif28-gb-kamera-50mp-nightography-handphone-ai-galaxy-ai-45w-fast-charging-negatif730926342052022235	Samsung Galaxy A56 5G [8/256] [Upgrade dari 8/negatif28 GB] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge	Varian: Awesome Light Gray	8 bulan lalu	J***j	BAGUSSS BGT SUKAAAAAAA				
6874	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a06-4-64gb	Samsung Galaxy A06 4/64GB	Varian: Light Blue.	8 bulan lalu	K***o	good condition charger ori hp ori				
6875	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a06-4-64gb	Samsung Galaxy A06 4/64GB	Varian: Black.	8 bulan lalu	adhi	hp kondisi baik packing juga aman barang samsung original cepat di kirimnya semua puas belanja di samsung rekom belanja disini				
6876	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a26-5g-8-256-galaxy-ai-smartphone-ai-baterai-5000mah-negatif73negatif086965852833755	Samsung Galaxy A26 5G [8/256] - Galaxy AI | Smartphone AI | Baterai 5000mAh	Varian: Pink.	8 bulan lalu	Z***t	Bagusss, pengiriman cuma sehari				
6877	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Black	8 bulan lalu	Arnold	Pengiriman cepet banget, ga bertele2, hpnya jg sesuai dengan yg dipikih.. seller authorized dan terpercaya, kurirnya jg keren dan detail abis..				
6878	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-s24-8-256-smartphone-ai-ai-phone-handphone-ai-kamera-50mp-layar-besar-ram-besar-baterai-tahan-lama	Samsung Galaxy S24 5G 8/256GB	Varian: Marble Gray	8 bulan lalu	T***a	Barang tiba tanpa minus, ori, pengiriman cepat				
6879	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Black	8 bulan lalu	Rio	good product and fast response				
6880	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	8 bulan lalu	W***y	Mantap pengiriman cepat, barang sesuai, pengemasan aman banget				
6881	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif3340068negatif8797	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/64GB	Varian: Green	8 bulan lalu	T***n	Kejernihan lensa: Bagus Kualitas pengerjaan: Bagus Puas belanja di sini,kurirnya amanah				
6882	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif3340068negatif8797	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black	8 bulan lalu	P***k	Kejernihan lensa: Jernih Kualitas pengerjaan: Bagus barang ori dari offiicial samsung lagi, amanah tokonya terimakasih Baginda				
6883	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-s24-8-256-smartphone-ai-ai-phone-handphone-ai-kamera-50mp-layar-besar-ram-besar-baterai-tahan-lama	Samsung Galaxy S24 5G 8/256GB	Varian: Marble Gray	8 bulan lalu	C***a	Alhamdulillah sampe dengan selamat, walaupun deg deg an karna lewat dr tgl estimasi				
6884	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Black	8 bulan lalu	a***i	mamahku suka sama hp nya , ini kado ulang tahun				
6885	https://www.tokopedia.com/samsung-official-store/kohcun-samsung-43-fhd-f6000-tv-hdr-ots-lite-one-ui-tizen-ua43f6000fkxxd-negatif73negatif87258366negatif750253	"[ Kohcun ] Samsung 43"" FHD F6000 TV | HDR | OTS Lite | One UI Tizen | UA43F6000FKXXD"	"Varian: 43"" FHD TV F6000."	8 bulan lalu	C***f	Sangat bagus				
6886	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-fit3	Samsung Galaxy Fit3 - Smartwatch	Varian: Gray	8 bulan lalu	J***e	Terimakasih toko nya amanah Real cuyyyy, bagusssss banget ,jangan di ragukan lagi 🤣 samsung				
6887	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif6-lte-8-negatif28gb-negatif73negatif2negatif8206870636525	Samsung Galaxy Anegatif6 LTE 8/negatif28GB	Varian: Gray.	8 bulan lalu	victor	mantap mantap mantap				
6888	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif6-kids-edition-paw-patrol-8-256-parental-control-termasuk-galaxy-smart-tag2-paw-patrol-merchandise-travel-adapter-25w-clear-case-negatif73099284877negatif909595	Samsung Galaxy Anegatif6 Kids Edition PAW Patrol [8/256] - [Color] | Parental Control | Termasuk Galaxy Smart Tag2, PAW Patrol Merchandise, Travel Adapter 25W, Clear Case	Varian: Black	8 bulan lalu	U***n	Kejernihan lensa: Jernih Kualitas pengerjaan: Baik				
6889	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-8-256gb-upgrade-dari-8-negatif28-gb-kamera-50mp-nightography-handphone-ai-galaxy-ai-45w-fast-charging-negatif730926342052022235	Samsung Galaxy A56 5G [8/256] [Upgrade dari 8/negatif28 GB] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge	Varian: Awesome Olive	8 bulan lalu	A***o	aman barang masih segel, dan memuaskan				
6890	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	8 bulan lalu	Raihan	kerennn bangett sehari udahh sampee ✨ hp nyaa juga gaa ada kendala				
6891	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Light Violet	8 bulan lalu	A***f	Barang sesuai pesanan realpict,cakep poll semoga hp nya awet dan tahan lama...mksih kk🫰				
6892	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Black	8 bulan lalu	T***d	Mantap pokoknya..lain x bakal order lagi				
6893	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Green	8 bulan lalu	U***y	Kejernihan lensa: Bagus Kualitas pengerjaan: Bagus Performa sistem: Original				
6894	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-tab-a9-4-64gb	Samsung Galaxy Tab A9 4/64GB	Varian: Graphite	8 bulan lalu	A***z	Barang ori				
6895	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Black	8 bulan lalu	B***I	oceeee bg👍				
6896	https://www.tokopedia.com/samsung-official-store/review	[ Baim Wong ] Samsung Galaxy A06 4/64GB	Varian: Black	8 bulan lalu	C***n	Kejernihan lensa: Bagus Kualitas pengerjaan: Bagus Semoga awet, berfungsi dengan baik				
6897	https://www.tokopedia.com/samsung-official-store/samsung-32-hd-he50e-tv-hdr-ots-lite-one-ui-tizen-slim-design-ua32he50efklxd-negatif73negatif376284889negatif55565	"Samsung 32"" HD HE50E TV | HDR | OTS Lite | One UI Tizen | Slim Design | UA32HE50EFKLXD"	Varian: 32 HD TV HE50E	8 bulan lalu	Q***g	Kualitas pengerjaan: Luar biasa Kapasitas: Mantap Desain: Oke				
6898	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-6-negatif28gb-negatif7322708976negatif865negatifnegatifnegatif7	Samsung Galaxy A07 LTE 6/negatif28GB	Varian: Black	8 bulan lalu	s***i	barang sudah di Terima dengan baik... barang original masih segel....				
6899	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-8-256gb-upgrade-dari-8-negatif28-gb-kamera-50mp-nightography-handphone-ai-galaxy-ai-45w-fast-charging-negatif730926342052022235	Samsung Galaxy A56 5G [8/256] [Upgrade dari 8/negatif28 GB] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge	Varian: Awesome Pink	8 bulan lalu	Y***y	Sempat deg2an order HP lewat tiktok, tp alhamdulillah sampai dengan selamat. 😃 HP bagus, tersegel, jangan ragu buat order di samsung official. Pengiriman cepat , puas ba...				
6900	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Green	8 bulan lalu	Alfa	pengiriman cepan dan barang ori				
6901	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-s24-fe-8-negatif28-blue-graphite-gray-smartphone-ai-ai-phone-handphone-ai-kamera-50mp-layar-besar-ram-besar-baterai-tahan-lama	Samsung Galaxy S24 FE [8/negatif28] - [Blue, Graphite, Gray] Smartphone AI, AI Phone, Handphone AI, Kamera 50MP, Layar besar, RAM besar, Baterai tahan lama	Varian: Graphite	8 bulan lalu	d***a	Barang sudah pasti ORI, dapat harga lebih murah terima kasih				
6902	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif3340068negatif8797	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black	8 bulan lalu	I***d	Lumayan				
6903	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif3340068negatif8797	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black	8 bulan lalu	I***d	Lumayan				
6904	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-8-256gb-upgrade-dari-8-negatif28-gb-kamera-50mp-nightography-handphone-ai-galaxy-ai-45w-fast-charging-negatif730926342052022235	Samsung Galaxy A56 5G [8/256] [Upgrade dari 8/negatif28 GB] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge	Varian: Awesome Pink	8 bulan lalu	J***o	aman katanya. bukan pesanan pribadi. tysm				
6905	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif3340068negatif8797	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black	8 bulan lalu	F***r	Alhamdulillah HPnya sdh datang				
6906	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-8-256gb-upgrade-dari-8-negatif28-gb-kamera-50mp-nightography-handphone-ai-galaxy-ai-45w-fast-charging-negatif730926342052022235	Samsung Galaxy A56 5G [8/256] [Upgrade dari 8/negatif28 GB] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge	Varian: Awesome Graphite	8 bulan lalu	f***n	mantap...original...pengiriman cepat aman terkendali 👍👍👍				
6907	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-tab-a9-wifi-4-64gb	Samsung Galaxy Tab A9 Wifi 4/64GB - Graphite	Varian: Graphite	8 bulan lalu	suhartono	Ok sesuai. Diterima dalam keadaan baik.				
6908	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif3340068negatif8797	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet	8 bulan lalu	M***m	Sdh sampai..hp nya..				
6909	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Green	8 bulan lalu	Anastasia	hpnya tidak bermasalah tapi admin nya sangat slow respon, malah gak balas sama sekali. seharusnya gratis kepala charger dan nomor xl tapi ternyata hanya dapat kepala char...				
6910	https://www.tokopedia.com/samsung-official-store/samsung-microwave-oven-solo-20l-ms20a30negatif0al-se	Samsung Microwave Oven Solo, 20L - MS20A30negatif0ALSE	Varian: Microwave Solo 20L MS20.	8 bulan lalu	f***a	Packing rapih aman, pengiriman aman. Kualitas barang bagus dan ori sesuai specnya				
6911	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif6-5g-8-256-gb	Samsung Galaxy Anegatif6 5G 8/256GB	Varian: Black.	8 bulan lalu	m***o	bagus, sesuai, keren, mantab, autentik, cepat diprosesnya..				
6912	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Green	8 bulan lalu	K***c	Baguss				
6913	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif6-lte-8-negatif28gb-negatif73negatif2negatif8206870636525	Samsung Galaxy Anegatif6 LTE 8/negatif28GB	Varian: Gray.	8 bulan lalu	Anton	hp sesuai, masih segel juga. dapet bonus charger juga. terima kasih banyak ya...				
6914	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Green	8 bulan lalu	Heryanto	barang diterima dengan baik.. packing aman.. spek sesuai.. hanya saja bonus cm dpt charger.. tidak dpt kartu perdana xl sprti yg tertera di gambar...				
6915	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black	8 bulan lalu	K***k	SDH diterima				
6916	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif3340068negatif8797	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black	8 bulan lalu	G***c	Kejernihan lensa: bgs moga tdk ada kenda ke depan nya				
6917	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-6-negatif28gb-negatif7322708976negatif865negatifnegatifnegatif7	Samsung Galaxy A07 LTE 6/negatif28GB	Varian: Black	8 bulan lalu	Achmad	pengiriman cepat barang ori				
6918	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif7-5g-8-256gb-negatif73229357297687negatif405	Samsung Galaxy Anegatif7 5G 8/256GB	Varian: Gray	8 bulan lalu	Muhammad	Selamat sampai tujuan, barang diterima dalam kondisi mulus. Terimakasih seller dan kurir. Salam hangat				
6919	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Black	8 bulan lalu	Alien	alhamdulillah seller amanah. barang sampai tepat waktu dan pengemasan sangat baik bubble wrap dan kardus lapis kardus. barang aman komplit dapet bonus adapter charger jug...				
6920	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Black	8 bulan lalu	X***e	Bagus sesuai,,,				
6921	https://www.tokopedia.com/samsung-official-store/samsung-43-fhd-f6000-tv-hdr-ots-lite-one-ui-tizen-ua43f6000fkxxd-negatif73negatif376525269043negatif8negatif	"Samsung 43"" FHD F6000 TV | HDR | OTS Lite | One UI Tizen | UA43F6000FKXXD"	"Varian: 43"" FHD TV F6000."	8 bulan lalu	Ade	Barang bagus, pengirimannya cepat, tv mantap, harga murah				
6922	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a26-5g-8-256-galaxy-ai-smartphone-ai-baterai-5000mah-negatif73negatif086965852833755	Samsung Galaxy A26 5G [8/256] - Galaxy AI | Smartphone AI | Baterai 5000mAh	Varian: Light Green.	8 bulan lalu	ALDINO	barang datang masih ke adaan rapi barang berfungsi ya walaupun tidak kebagian kepala charger				
6923	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif3340068negatif8797	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/64GB	Varian: Green	8 bulan lalu	O***l	Mantapp👍👍				
6924	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a36-5g-8-256gb-upgrade-dari-8-negatif28-gb-snapdragon-6-gen-3-handphone-ai-galaxy-ai-45w-fast-charging-negatif7309265354909634negatif9	Samsung Galaxy A36 5G [8/256] [Upgrade dari 8/negatif28 GB] | Galaxy AI | Snapdragon 6 | 45W Super Fast Charge	Varian: Awesome Lime	8 bulan lalu	J***f	Kejernihan lensa: baguss warna nya cakepp poll, baranng cepat sampaii, packing amaann				
6925	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-tab-a9-wifi-4-64gb	Samsung Galaxy Tab A9 Wifi 4/64GB - Graphite	Varian: Graphite	8 bulan lalu	N***c	Barang original				
6926	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif3340068negatif8797	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/64GB	Varian: Green	8 bulan lalu	B***g	Oke sangat bagus sesuwai pesanan				
6927	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Green	8 bulan lalu	Sumarno	pemakaian 3 hari ok tanpa kendala. sayang kurir agak lelet, datangnya lama				
6928	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-tab-a9-wifi-4-64gb	Samsung Galaxy Tab A9 Wifi 4/64GB - Graphite	Varian: Graphite	8 bulan lalu	B***l	Order 3 pcs.. Okee semua.. aman.. Makasih..				
6929	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-negatif2-256-galaxy-ai-smartphone-ai-50mp-ois-hdr-camera-45w-super-fast-charge-ai-publish-on-negatif73negatif2negatif822negatif3negatif8965229	Samsung Galaxy A56 5G [negatif2/256] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge AI Publish on	Varian: Light Gray	8 bulan lalu	L***R	Alhamdulillah barang sampai dengan aman dan masih tersegel dan packing aman bgt berlapis. Semoga hpnya awet dan ga rewel.				
6930	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a26-5g-8-256-galaxy-ai-smartphone-ai-baterai-5000mah-negatif73negatif086965852833755	Samsung Galaxy A26 5G [8/256] - Galaxy AI | Smartphone AI | Baterai 5000mAh	Varian: Light Green.	8 bulan lalu	I***e	Kejernihan lensa: Cakep2				
6931	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif3340068negatif8797	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/64GB	Varian: Green	8 bulan lalu	L***c	Alhamdulillah paketnya udah sampai packingannya tebal sekali aman barang datang mulus nggak lecet sama sekali...hp nya bagus anak aku suka				
